frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame
1251,160.673,26.3509,30.19,4,0.7325
1252,160.747,16.5224,24.827,3,0.7421
1253,160.814,19.0505,24.07,5,0.5928
1254,160.887,16.7453,26.72,4,0.583
1255,160.945,23.2694,27.9408,5,0.6434
1256,161.016,17.2663,26.058,3,0.7783
1257,161.085,18.1363,26.684,5,0.6385
1258,161.138,25.7493,26.1471,4,0.6872
1259,161.217,15.483,27.4961,4,0.7107
1260,161.284,18.8441,27.359,4,0.6979
1261,161.349,19.7473,27.2319,4,0.736
1262,161.416,18.5891,26.5651,3,0.8124
1263,161.486,17.9665,27.6062,4,0.6748
1264,161.545,22.1593,24.7951,3,0.8083
1265,161.611,19.0629,23.8891,3,0.7463
1266,161.68,18.1304,24.204,4,0.7029
1267,161.745,19.8731,24.7068,4,0.683
1268,161.814,18.1402,24.3778,4,0.7185
1269,161.881,18.5464,24.1289,3,0.7593
1270,161.941,23.6391,22.8539,3,0.7649
1271,162.014,16.7952,22.5682,3,0.7562
1272,162.08,19.1325,23.9789,3,0.6971
1273,162.145,19.5034,23.4239,3,0.6709
1274,162.21,19.6703,23.1309,3,0.6931
1275,162.283,16.9921,23.721,4,0.5781
1276,162.343,21.6732,23.7718,4,0.5883
1277,162.417,16.5832,23.5491,4,0.5735
1278,162.481,20.1394,24.4977,3,0.6048
1279,162.547,19.13,24.5109,4,0.636
1280,162.613,18.9912,25.0428,4,0.5782
1281,162.679,19.5179,25.8832,3,0.6687
1282,162.745,19.2049,26.413,3,0.6882
1283,162.813,18.2561,25.5072,3,0.6724
1284,162.88,18.9627,25.4612,3,0.6809
1285,162.946,19.206,25.564,3,0.6942
1286,163.013,18.9036,25.5818,2,0.7826
1287,163.079,19.16,25.6021,3,0.6312
1288,163.147,18.5891,25.1579,2,0.7849
1289,163.212,19.3585,26.8691,3,0.6551
1290,163.281,18.2835,27.2791,3,0.6385
1291,163.346,19.784,27.4589,2,0.676
1292,163.414,18.3797,27.2882,3,0.6516
1293,163.48,19.3387,25.9261,2,0.7477
1294,163.547,18.6916,25.5222,2,0.7324
1295,163.613,19.2852,25.9178,2,0.711
1296,163.679,19.2352,25.5551,3,0.6402
1297,163.745,19.174,25.908,3,0.639
1298,163.813,18.678,26.149,3,0.6244
1299,163.88,18.774,25.9099,2,0.6852
1300,163.944,20.0152,25.1427,3,0.6095
1301,164.013,18.3459,25.6908,3,0.6133
1302,164.081,18.5552,26.603,3,0.5907
1303,164.149,18.4757,25.5029,2,0.6892
1304,164.21,21.209,25.2309,2,0.7325
1305,164.283,16.9397,23.416,3,0.6371
1306,164.341,22.3259,24.771,3,0.6955
1307,164.417,16.1176,23.737,3,0.648
1308,164.479,20.8612,25.3978,3,0.635
1309,164.548,18.0594,24.6472,3,0.6255
1310,164.611,20.5956,24.7228,3,0.629
1311,164.684,16.8982,25.0719,3,0.6076
1312,164.745,21.3419,24.57,2,0.7657
1313,164.816,17.4617,24.225,2,0.6791
1314,164.883,18.98,27.801,1,0.9382
1315,164.946,20.4003,24.9581,2,0.695
1316,165.017,17.4767,25.408,2,0.6701
1317,165.095,15.4588,24.72,1,0.9357
1318,165.164,18.1934,24.9279,3,0.6088
1319,165.23,19.0814,24.842,1,0.9389
1320,165.297,18.8098,24.235,1,0.9404
1321,165.367,18.0168,25.0039,3,0.665
1322,165.43,20.5351,24.8168,2,0.8539
1323,165.499,18.1494,25.3971,3,0.6916
1324,165.563,19.8102,25.167,3,0.6654
1325,165.633,17.8708,25.3532,3,0.6909
1326,165.698,19.71,26.1161,3,0.6852
1327,165.764,19.3341,24.2712,2,0.8082
1328,165.829,19.3431,26.0339,2,0.803
1329,165.896,18.9222,27.0748,2,0.8167
1330,165.964,18.3648,26.7789,2,0.7282
1331,166.031,19.1696,27.8149,2,0.7535
1332,166.098,18.9096,27.5941,2,0.7599
1333,166.164,19.2633,27.1139,2,0.7436
1334,166.232,18.5667,27.9377,2,0.7672
1335,166.296,19.7142,26.1419,2,0.7726
1336,166.361,19.6302,26.4962,3,0.6196
1337,166.433,17.2375,27.1349,2,0.6867
1338,166.497,20.0345,26.787,2,0.7476
1339,166.563,19.3207,26.3479,2,0.6709
1340,166.63,18.9345,25.8999,3,0.5892
1341,166.696,19.4276,26.0761,3,0.6305
1342,166.763,18.5898,25.938,3,0.6596
1343,166.83,18.9365,25.8348,3,0.7368
1344,166.896,19.3334,25.738,3,0.6975
1345,166.964,18.5141,24.7827,3,0.827
1346,167.032,18.489,25.672,3,0.8209
1347,167.098,18.9987,24.3001,3,0.7941
1348,167.165,18.9376,24.3258,3,0.8314
1349,167.229,20.1911,24.7238,3,0.8401
1350,167.301,17.2399,23.9551,3,0.8207
1351,167.363,20.8254,24.4217,5,0.6988
1352,167.434,17.6103,24.966,5,0.6476
1353,167.496,20.6616,25.2469,3,0.772
1354,167.566,17.9318,24.6429,5,0.6678
1355,167.63,20.0941,25.4393,5,0.7123
1356,167.7,17.8048,25.1141,5,0.7342
1357,167.764,20.0557,25.0101,5,0.75
1358,167.833,17.9545,24.7447,4,0.7623
1359,167.889,23.932,30.5011,4,0.6508
1360,167.962,16.8183,24.0951,4,0.6243
1361,168.031,18.1749,26.8509,3,0.7149
1362,168.096,19.4663,25.6913,4,0.6059
1363,168.163,18.8186,25.363,3,0.6864
1364,168.232,18.0808,26.1331,3,0.7107
1365,168.298,19.1564,24.5378,3,0.749
1366,168.363,19.75,24.4272,3,0.7199
1367,168.43,18.7049,24.683,3,0.7326
1368,168.499,18.065,24.838,3,0.7254
1369,168.556,22.9715,23.515,3,0.7254
1370,168.64,14.2183,29.3341,5,0.6892
1371,168.685,31.8702,25.8808,5,0.6997
1372,168.751,19.2681,24.9531,5,0.6618
1373,168.826,16.3169,23.531,5,0.6894
1374,168.899,16.7853,23.5679,5,0.689
1375,168.961,20.4595,24.6441,5,0.6745
1376,169.034,16.9672,25.2762,5,0.6823
1377,169.094,21.7388,24.092,5,0.691
1378,169.16,18.9089,24.9791,5,0.6806
1379,169.237,15.9357,27.4818,5,0.7095
1380,169.294,23.388,25.1529,5,0.7315
1381,169.367,16.9142,26.2263,5,0.7192
1382,169.424,22.9426,26.2809,7,0.6794
1383,169.495,17.5537,25.8281,7,0.6567
1384,169.558,20.0869,24.945,6,0.645
1385,169.629,17.5094,25.9552,6,0.63
1386,169.692,20.1374,23.2811,4,0.6775
1387,169.767,16.5937,24.6019,5,0.5996
1388,169.828,21.2396,25.4459,4,0.6826
1389,169.892,19.9093,25.346,4,0.6843
1390,169.965,16.8603,24.9569,4,0.7024
1391,170.029,19.7652,25.9602,5,0.651
1392,170.096,18.8972,25.9199,3,0.7441
1393,170.163,18.7564,26.8569,4,0.6877
1394,170.228,19.6796,28.3778,3,0.7921
1395,170.299,17.6236,27.3347,4,0.7028
1396,170.362,20.324,26.1559,3,0.816
1397,170.43,18.4336,25.8751,4,0.7171
1398,170.496,19.1011,25.4881,3,0.7915
1399,170.566,17.7345,25.368,4,0.6997
1400,170.631,19.8709,26.2032,4,0.7166
1401,170.697,18.809,25.383,4,0.7147
1402,170.765,18.5025,25.044,4,0.744
1403,170.832,18.8573,25.4171,4,0.7274
1404,170.895,20.2769,25.249,4,0.7036
1405,170.96,19.4408,25.7392,4,0.7172
1406,171.029,18.2,25.708,4,0.6544
1407,171.091,20.8174,23.8447,4,0.7249
1408,171.171,15.1012,25.527,4,0.6972
1409,171.225,25.0809,23.8023,4,0.7262
1410,171.298,16.8865,24.7641,4,0.7261
1411,171.364,18.8676,25.768,4,0.7332
1412,171.429,19.5228,26.0558,4,0.7462
1413,171.493,20.2615,25.2552,4,0.7293
1414,171.569,15.8856,25.001,4,0.7422
1415,171.628,22.4049,25.3849,4,0.7451
1416,171.698,17.6069,24.3599,4,0.7464
1417,171.766,18.5608,24.997,4,0.7272
1418,171.829,20.4688,25.5291,4,0.7161
1419,171.897,18.3386,25.105,4,0.7094
1420,171.964,18.7543,25.1591,4,0.7012
1421,172.034,17.6988,25.635,4,0.7248
1422,172.094,21.979,24.6062,4,0.7178
1423,172.174,15.0877,26.6414,4,0.7243
1424,172.224,27.3269,23.6988,4,0.6948
1425,172.303,15.5142,25.0046,4,0.6009
1426,172.36,23.1156,24.8282,3,0.637
1427,172.43,17.6053,24.488,3,0.7129
1428,172.496,19.156,24.7538,3,0.7615
1429,172.563,18.8373,24.7939,3,0.745
1430,172.632,18.1215,25.2521,3,0.736
1431,172.697,19.5768,25.6131,4,0.6826
1432,172.768,17.5076,26.3419,4,0.6761
1433,172.83,20.7228,25.5799,3,0.7315
1434,172.898,18.5936,24.21,3,0.741
1435,172.966,18.3304,25.111,3,0.7332
1436,173.031,19.6036,25.0871,3,0.7742
1437,173.1,17.6894,24.9474,3,0.8094
1438,173.163,20.5645,24.945,3,0.7733
1439,173.236,16.9107,25.6951,3,0.7665
1440,173.294,22.3419,24.838,3,0.7674
1441,173.369,16.5417,24.914,3,0.7592
1442,173.43,21.2996,24.8878,3,0.7467
1443,173.498,18.3756,25.1651,3,0.6608
1444,173.564,19.068,24.3521,3,0.6688
1445,173.632,18.3167,25.347,3,0.7
1446,173.694,20.7745,24.5249,3,0.7493
1447,173.769,16.455,25.6712,3,0.7659
1448,173.83,21.1376,25.2438,3,0.7789
1449,173.901,17.4618,25.3761,3,0.768
1450,173.967,19.0005,24.26,3,0.7838
1451,174.029,20.935,24.3921,4,0.6402
1452,174.1,17.6199,24.6999,4,0.6476
1453,174.165,19.283,24.8823,3,0.8336
1454,174.231,19.1596,25.0549,2,0.9236
1455,174.298,18.841,24.9693,2,0.9327
1456,174.367,18.1389,24.8921,3,0.852
1457,174.43,20.1001,24.8272,3,0.8659
1458,174.5,17.8176,25.7049,4,0.7083
1459,174.561,21.191,24.94,3,0.8946
1460,174.635,16.5423,25.5618,3,0.9021
1461,174.695,21.846,25.533,3,0.8556
1462,174.767,17.2287,25.0812,4,0.806
1463,174.829,20.7087,25.2068,4,0.6286
1464,174.9,17.6342,25.8269,5,0.5969
1465,174.964,19.6594,24.8699,3,0.7911
1466,175.031,18.9556,25.5451,2,0.8779
1467,175.098,18.5663,24.7388,2,0.8975
1468,175.165,18.802,24.8539,2,0.9316
1469,175.23,19.5557,25.2738,2,0.9148
1470,175.298,18.6564,24.7774,2,0.9225
1471,175.363,19.3465,24.3788,2,0.9342
1472,175.433,17.7608,24.8759,2,0.9198
1473,175.497,19.9096,24.488,2,0.8883
1474,175.567,17.8095,24.4029,2,0.8456
1475,175.631,19.8775,24.4851,3,0.6533
1476,175.698,18.7442,25.197,2,0.8007
1477,175.767,17.9411,25.0239,2,0.8246
1478,175.828,21.5597,24.8289,2,0.8257
1479,175.899,17.3705,26.4173,2,0.8253
1480,175.958,21.7974,24.1253,2,0.8283
1481,176.028,17.7472,24.3897,3,0.7131
1482,176.09,20.7298,24.6661,2,0.8263
1483,176.16,17.8939,25.1489,3,0.7413
1484,176.232,17.1922,24.6789,3,0.7443
1485,176.295,20.2298,24.5051,3,0.7001
1486,176.362,18.6324,24.5547,3,0.7085
1487,176.429,18.9043,25.1749,3,0.7161
1488,176.495,18.9183,25.4259,2,0.8309
1489,176.567,17.1321,26.299,2,0.8295
1490,176.631,20.0791,25.7099,3,0.6968
1491,176.699,18.5781,25.4362,2,0.8205
1492,176.767,18.3049,25.934,2,0.835
1493,176.83,20.1536,26.3209,2,0.8357
1494,176.894,19.933,25.974,2,0.8368
1495,176.962,18.4519,26.078,2,0.8326
1496,177.026,19.9096,25.054,2,0.8303
1497,177.094,18.2432,24.5061,2,0.8383
1498,177.165,17.4996,24.5049,3,0.697
1499,177.233,18.3827,24.8258,3,0.778
1500,177.294,21.0487,24.8699,3,0.8042
1501,177.37,16.183,25.6748,3,0.8181
1502,177.425,24.1236,25.0239,3,0.8312
1503,177.494,18.2545,25.295,3,0.8334
1504,177.562,18.2182,24.4861,3,0.8342
1505,177.628,19.0213,25.2984,3,0.8497
1506,177.698,17.9272,25.6171,3,0.8504
1507,177.767,18.1169,24.7061,3,0.8351
1508,177.83,20.1612,26.0479,3,0.8335
1509,177.897,18.7214,25.84,3,0.8161
1510,177.96,20.4566,25.214,3,0.825
1511,178.028,18.3976,24.7653,3,0.8097
1512,178.099,17.5818,24.1938,3,0.8127
1513,178.164,19.199,24.2531,3,0.809
1514,178.233,17.7709,25.5342,3,0.8146
1515,178.298,19.7341,24.6022,3,0.8162
1516,178.366,18.0222,25.0192,3,0.8073
1517,178.433,18.7892,25.4719,3,0.8077
1518,178.5,18.8129,25.4409,3,0.8159
1519,178.559,21.8832,25.4512,3,0.8069
1520,178.626,18.5439,24.2031,3,0.805
1521,178.696,17.9647,24.564,3,0.7956
1522,178.765,18.0854,24.4758,3,0.7683
1523,178.83,19.3132,24.929,3,0.7694
1524,178.898,18.6108,24.2863,3,0.7793
1525,178.966,18.3736,24.919,3,0.7907
1526,179.031,19.3054,25.599,3,0.7855
1527,179.099,18.646,25.1331,3,0.7888
1528,179.167,18.1508,25.6481,3,0.7856
1529,179.229,20.9003,24.343,3,0.7779
1530,179.297,18.3935,25.6829,3,0.7887
1531,179.364,18.9347,25.1563,3,0.7951
1532,179.428,19.6371,25.2862,3,0.796
1533,179.497,18.2836,25.3091,3,0.7793
1534,179.561,19.5696,25.188,3,0.79
1535,179.629,18.499,24.8158,3,0.7985
1536,179.696,18.8027,25.4529,3,0.7645
1537,179.765,18.1133,25.737,3,0.7661
1538,179.829,20.0308,25.6209,3,0.7809
1539,179.899,17.7528,25.5802,3,0.7833
1540,179.962,20.591,25.1758,3,0.7685
1541,180.033,17.3551,25.6472,3,0.7633
1542,180.097,19.9664,26.2911,4,0.687
1543,180.163,18.8975,25.434,4,0.7069
1544,180.23,18.7522,26.511,4,0.7312
1545,180.295,19.5836,26.0689,4,0.7379
1546,180.366,17.5144,26.571,4,0.7019
1547,180.429,20.0702,25.629,4,0.6621
1548,180.497,18.3746,27.3831,3,0.7407
1549,180.563,19.4145,27.0698,3,0.7349
1550,180.635,17.1283,27.9527,4,0.6334
1551,180.697,20.7737,25.9402,4,0.6513
1552,180.767,17.4963,27.1559,4,0.6862
1553,180.836,18.0473,27.123,4,0.728
1554,180.898,20.7069,26.5203,4,0.7239
1555,180.969,17.4789,26.9628,4,0.6924
1556,181.033,20.3554,26.335,4,0.7051
1557,181.1,18.8008,25.5589,4,0.7637
1558,181.165,19.2694,25.2271,4,0.7846
1559,181.231,19.3143,25.0268,4,0.7463
1560,181.3,18.1159,25.229,4,0.7192
1561,181.365,19.4958,24.7517,4,0.7326
1562,181.432,18.6356,24.8668,4,0.7182
1563,181.495,20.4557,24.411,4,0.694
1564,181.565,17.597,25.4784,3,0.7794
1565,181.627,20.6168,25.3489,3,0.7678
1566,181.698,17.4495,25.691,3,0.7648
1567,181.763,19.7368,25.5451,3,0.7317
1568,181.828,19.4145,25.7578,4,0.6919
1569,181.9,17.1063,25.8718,3,0.7938
1570,181.964,19.9037,25.8958,3,0.8016
1571,182.03,19.2145,25.5208,3,0.7949
1572,182.098,18.4428,26.041,4,0.698
1573,182.159,21.0304,25.1541,3,0.7578
1574,182.233,16.6025,26.7498,4,0.7108
1575,182.296,20.284,26.4299,4,0.6802
1576,182.364,18.2555,26.613,4,0.6827
1577,182.431,18.8797,26.9361,4,0.7003
1578,182.498,18.7196,26.4759,4,0.6851
1579,182.564,19.2946,26.211,4,0.6724
1580,182.627,20.3298,25.672,4,0.6683
1581,182.699,17.155,26.7889,3,0.7518
1582,182.769,17.8505,25.7132,4,0.6668
1583,182.832,20.2561,25.6429,3,0.7583
1584,182.899,18.8723,24.6139,3,0.7731
1585,182.965,18.9362,25.2149,3,0.7744
1586,183.028,20.3803,24.473,3,0.7759
1587,183.097,18.3382,24.9109,3,0.7671
1588,183.164,18.5577,26.2089,3,0.7618
1589,183.231,18.9476,25.9752,3,0.7652
1590,183.296,19.4451,25.3708,3,0.7722
1591,183.366,17.5614,26.4201,3,0.7757
1592,183.43,20.002,26.2227,3,0.7835
1593,183.497,18.8992,26.7479,4,0.6882
1594,183.566,18.0734,27.04,3,0.7751
1595,183.632,18.9011,27.2179,3,0.795
1596,183.698,19.3907,26.3999,3,0.7818
1597,183.765,18.3295,27.916,3,0.7859
1598,183.837,17.133,27.9779,3,0.7804
1599,183.9,20.5411,26.3059,3,0.7767
1600,183.969,18.1657,26.5939,3,0.773
1601,184.03,20.9771,25.6269,3,0.7585
1602,184.102,17.2114,25.228,3,0.76
1603,184.161,22.3515,24.7262,3,0.7588
1604,184.231,17.7235,24.5628,3,0.7671
1605,184.294,20.2019,24.8961,3,0.7825
1606,184.365,17.4428,25.4748,3,0.7977
1607,184.429,20.0176,25.2352,3,0.7891
1608,184.497,18.2875,25.151,3,0.7737
1609,184.563,19.2226,25.666,3,0.7608
1610,184.636,16.8788,27.0457,3,0.7731
1611,184.701,19.2323,26.0108,3,0.7707
1612,184.765,20.0188,24.7402,3,0.7999
1613,184.834,18.0535,25.959,3,0.7775
1614,184.896,20.8555,25.5499,3,0.7571
1615,184.962,19.1176,25.3799,3,0.7503
1616,185.032,17.5787,25.1141,3,0.774
1617,185.091,22.2324,23.6008,2,0.8253
1618,185.164,16.885,23.8831,3,0.6948
1619,185.229,19.3087,24.363,2,0.8285
1620,185.291,21.0318,23.7639,3,0.7198
1621,185.364,16.69,24.3418,3,0.688
1622,185.428,19.7981,23.6888,2,0.8408
1623,185.501,16.9756,25.5549,2,0.832
1624,185.565,20.0675,24.1668,2,0.8329
1625,185.635,17.7566,25.5187,2,0.8353
1626,185.697,20.2534,25.1389,2,0.8363
1627,185.768,17.4313,25.3608,2,0.8376
1628,185.825,23.2775,23.665,2,0.8423
1629,185.895,17.7302,24.1952,2,0.8467
1630,185.965,17.6944,25.697,2,0.8505
1631,186.023,22.52,24.7157,2,0.8546
1632,186.099,16.0151,24.601,2,0.8473
1633,186.162,20.4149,24.493,2,0.8464
1634,186.237,16.3451,25.7871,2,0.8377
1635,186.297,21.48,24.8849,2,0.8322
1636,186.37,16.9944,24.8721,2,0.8295
1637,186.431,20.9035,24.7061,2,0.834
1638,186.502,17.6332,25.8167,2,0.8387
1639,186.565,20.2236,24.9779,2,0.8408
1640,186.632,18.7283,25.4381,2,0.8328
1641,186.698,19.0448,24.9562,2,0.833
1642,186.763,19.7091,25.0762,2,0.831
1643,186.833,17.7885,25.61,2,0.8086
1644,186.896,19.9091,24.6637,3,0.6952
1645,186.967,17.6622,24.601,3,0.6988
1646,187.031,19.6855,24.6961,3,0.6671
1647,187.099,18.4854,25.203,3,0.6599
1648,187.161,20.4969,25.3942,3,0.6678
1649,187.236,16.3958,27.7591,3,0.6611
1650,187.287,27.2066,25.7812,3,0.6521
1651,187.353,19.0617,24.9128,3,0.6404
1652,187.42,18.5756,26.125,3,0.6531
1653,187.486,18.88,25.1961,3,0.6218
1654,187.554,18.5836,25.4912,3,0.6339
1655,187.628,16.6458,24.3592,3,0.6455
1656,187.695,18.7571,23.5128,3,0.6936
1657,187.766,17.4125,24.8027,3,0.7101
1658,187.831,19.4545,26.2239,3,0.7602
1659,187.897,19.003,25.372,3,0.7458
1660,187.966,18.218,25.8081,3,0.7373
1661,188.032,19.1077,26.217,3,0.7182
1662,188.098,19.3184,24.9069,3,0.7673
1663,188.163,19.3854,26.726,4,0.701
1664,188.229,19.1658,25.6569,4,0.7316
1665,188.294,19.6144,26.1099,3,0.7634
1666,188.365,17.4201,25.8582,3,0.7316
1667,188.431,19.1208,27.4959,3,0.7893
1668,188.496,19.4685,25.5351,3,0.8362
1669,188.565,18.134,27.4692,3,0.765
1670,188.63,19.5117,27.338,2,0.8895
1671,188.694,19.7384,26.886,3,0.8009
1672,188.762,18.5278,26.3841,3,0.8177
1673,188.826,20.09,25.2743,3,0.8461
1674,188.895,18.0524,24.4629,3,0.8669
1675,188.962,18.6491,24.704,3,0.8815
1676,189.033,17.4792,26.808,3,0.8802
1677,189.094,21.3593,25.8298,3,0.8831
1678,189.16,18.9535,26.196,3,0.8887
1679,189.234,16.5347,27.159,3,0.8782
1680,189.292,22.5291,25.5411,3,0.8652
1681,189.366,16.6108,25.2881,3,0.8659
1682,189.428,20.9868,24.8342,3,0.8639
1683,189.5,16.9852,25.9831,3,0.8649
1684,189.565,19.4974,24.7908,3,0.8724
1685,189.631,19.1051,24.828,3,0.8776
1686,189.7,18.2666,28.9729,3,0.8957
1687,189.753,25.173,24.2162,3,0.8896
1688,189.83,15.7928,24.3006,3,0.8871
1689,189.899,18.3086,25.5089,3,0.883
1690,189.963,19.9136,24.4851,3,0.8932
1691,190.04,15.6707,25.8219,3,0.8735
1692,190.095,24.5663,24.5631,3,0.8846
1693,190.166,17.2518,24.6418,3,0.865
1694,190.229,20.4679,25.5103,3,0.7943
1695,190.302,16.8788,25.208,2,0.9185
1696,190.362,21.5151,25.0342,3,0.7562
1697,190.436,16.8328,26.2091,3,0.752
1698,190.498,20.946,25.238,5,0.6996
1699,190.564,19.0408,25.5611,4,0.7638
1700,190.636,17.316,25.8129,5,0.657
1701,190.698,20.8446,25.81,4,0.7268
1702,190.768,17.6613,25.969,4,0.7216
1703,190.834,19.1846,26.732,4,0.744
1704,190.9,19.3641,26.2761,3,0.8114
1705,190.965,19.4973,26.963,3,0.8163
1706,191.037,17.2494,27.874,4,0.7672
1707,191.095,22.9537,26.0179,4,0.8291
1708,191.167,17.4064,25.2507,4,0.8307
1709,191.225,22.3693,26.1669,4,0.7914
1710,191.302,15.7816,25.7089,4,0.8247
1711,191.361,22.4486,25.6488,3,0.8712
1712,191.434,16.8168,24.5571,3,0.8891
1713,191.498,20.0024,23.9241,3,0.8941
1714,191.566,18.4726,23.0789,3,0.9007
1715,191.629,20.4728,24.1482,3,0.9058
1716,191.701,16.9869,24.533,3,0.889
1717,191.764,20.4623,25.2881,4,0.6874
1718,191.833,18.3248,26.957,4,0.7221
1719,191.898,19.4291,25.9228,3,0.8182
1720,191.968,17.7822,26.248,3,0.8269
1721,192.034,19.205,26.4699,4,0.7357
1722,192.1,19.1193,25.2731,4,0.7314
1723,192.166,19.1465,26.3669,4,0.7376
1724,192.237,17.6803,28.2698,4,0.7291
1725,192.299,20.806,28.348,4,0.7409
1726,192.369,17.8339,27.0271,4,0.7471
1727,192.434,19.5614,27.2691,3,0.8197
1728,192.507,16.8424,30.6051,4,0.7355
1729,192.565,23.0778,29.3381,4,0.7107
1730,192.637,17.3446,28.904,4,0.7469
1731,192.7,20.424,27.7052,4,0.7475
1732,192.767,18.8253,25.9962,4,0.755
1733,192.833,19.2797,26.2368,4,0.7441
1734,192.899,19.0886,27.1592,4,0.7468
1735,192.968,18.3127,26.6719,4,0.7271
1736,193.034,19.1466,27.18,5,0.6579
1737,193.101,18.7565,25.9111,4,0.7264
1738,193.166,19.6425,26.2651,3,0.8149
1739,193.235,18.2659,26.391,3,0.807
1740,193.301,18.9664,28.084,3,0.7979
1741,193.366,19.6009,26.449,3,0.8013
1742,193.435,18.4643,26.649,3,0.81
1743,193.5,19.6017,26.283,3,0.8163
1744,193.566,18.9569,25.0082,3,0.8158
1745,193.632,19.5634,26.6361,4,0.7216
1746,193.699,18.5635,26.3219,4,0.7306
1747,193.768,18.2418,26.8416,4,0.7228
1748,193.836,18.7931,29.4168,3,0.8135
1749,193.901,19.439,27.1742,4,0.7197
1750,193.969,18.6786,28.6047,4,0.7249
1751,194.027,22.3384,29.7799,5,0.6645
1752,194.091,20.1097,25.4459,4,0.731
1753,194.163,17.3252,26.0551,4,0.7295
1754,194.233,17.9102,26.017,3,0.8087
1755,194.3,18.6438,26.9449,3,0.8414
1756,194.366,19.2427,27.1533,3,0.8502
1757,194.432,18.992,26.5951,3,0.8393
1758,194.498,19.1549,27.03,3,0.8365
1759,194.565,18.6818,26.2911,3,0.827
1760,194.631,19.1887,27.7202,4,0.7305
1761,194.701,18.0294,27.854,5,0.6784
1762,194.762,20.8691,25.985,5,0.6926
1763,194.832,17.9598,25.9962,5,0.7036
1764,194.899,18.7624,28.5172,5,0.7038
1765,194.966,18.9054,26.9558,5,0.7008
1766,195.03,19.9057,25.7699,5,0.7033
1767,195.1,17.8342,26.9094,5,0.6857
1768,195.167,18.5877,26.2032,5,0.6866
1769,195.231,20.2126,26.5229,5,0.6918
1770,195.296,19.2534,32.2592,5,0.6862
1771,195.365,18.0489,27.9617,5,0.6988
1772,195.431,19.3833,28.6751,5,0.6881
1773,195.496,19.4523,27.797,4,0.7433
1774,195.564,18.3365,28.7929,5,0.6747
1775,195.631,18.9909,27.0021,5,0.6888
1776,195.693,20.338,28.1088,5,0.6885
1777,195.766,17.1822,25.6319,5,0.6909
1778,195.831,19.4235,26.427,5,0.6893
1779,195.898,18.8051,26.9451,5,0.6952
1780,195.967,17.9528,26.2687,5,0.693
1781,196.033,18.8797,27.9272,5,0.694
1782,196.101,18.5732,28.6801,5,0.6933
1783,196.168,19.213,28.2633,5,0.6854
1784,196.24,16.9802,32.5272,4,0.7271
1785,196.303,20.8498,31.904,4,0.7124
1786,196.371,18.5107,30.7679,3,0.8164
1787,196.441,18.0989,32.8209,3,0.8073
1788,196.502,21.4746,32.6982,4,0.7083
1789,196.574,17.3871,31.8551,4,0.7188
1790,196.638,20.2326,32.2702,4,0.7119
1791,196.703,19.8503,32.8991,3,0.8085
1792,196.77,18.9765,30.7772,3,0.8036
1793,196.842,17.3689,33.9711,4,0.7093
1794,196.904,31.5349,30.5858,4,0.7211
1795,196.963,22.999,29.3562,5,0.6607
1796,197.037,16.6409,29.6452,5,0.6931
1797,197.101,21.8632,30.9503,5,0.6736
1798,197.164,20.3638,30.6199,4,0.7284
1799,197.23,19.3248,29.942,4,0.7163
1800,197.303,17.0005,29.7701,3,0.8103
1801,197.366,22.178,28.136,3,0.8019
1802,197.433,18.6664,28.5976,3,0.8121
1803,197.5,18.89,30.0531,3,0.8019
1804,197.565,19.7144,28.5702,3,0.8083
1805,197.633,18.442,27.9491,3,0.8021
1806,197.703,17.9251,32.8021,4,0.7206
1807,197.768,19.8646,31.2841,3,0.8035
1808,197.835,18.8812,29.2921,4,0.7228
1809,197.903,18.5738,28.7158,4,0.7155
1810,197.971,18.7266,28.0051,4,0.7489
1811,198.036,19.6298,27.9031,3,0.8147
1812,198.105,17.9121,28.0209,3,0.8147
1813,198.165,22.0405,27.983,4,0.7164
1814,198.23,19.4066,28.383,3,0.8228
1815,198.305,16.3768,29.2778,3,0.8229
1816,198.366,21.6482,26.911,3,0.8179
1817,198.438,17.0893,28.0068,3,0.8185
1818,198.502,20.0164,26.8641,3,0.8126
1819,198.565,20.4302,26.0487,4,0.7033
1820,198.634,17.9749,25.3139,3,0.7998
1821,198.7,19.3539,26.1219,3,0.8086
1822,198.766,18.9823,25.5811,3,0.8025
1823,198.831,19.4303,26.9401,3,0.8082
1824,198.9,18.0493,25.075,3,0.8069
1825,198.966,19.3919,25.7323,3,0.8154
1826,199.032,19.0429,25.5189,3,0.8
1827,199.097,19.4033,25.625,3,0.8105
1828,199.168,17.6432,25.0361,3,0.7983
1829,199.233,19.5491,26.7041,5,0.6679
1830,199.302,17.9502,27.9181,5,0.7128
1831,199.366,20.0515,26.803,5,0.7099
1832,199.438,17.1022,27.951,5,0.7023
1833,199.497,21.7562,26.9289,5,0.6972
1834,199.57,17.0849,26.185,5,0.6897
1835,199.633,20.1983,25.5001,5,0.7077
1836,199.703,17.5896,26.401,5,0.7013
1837,199.767,20.1499,26.4881,5,0.6997
1838,199.806,39.4866,23.834,5,0.7045
1839,199.893,13.5437,27.0789,5,0.7139
1840,199.94,30.3777,24.0221,5,0.7018
1841,200.024,14.061,26.9532,5,0.7003
1842,200.079,24.5718,25.7142,5,0.6978
1843,200.152,16.7692,24.2219,5,0.6953
